-0.2454072950796641,-0.07508083298424748,-85.16323104770828
-0.24071110099567186,-0.072031399474142,-84.33985076076496
-0.2539934561298701,-0.0760951838259128,-88.94913615197865
-0.24111482252730532,-0.07487639199975256,-83.11921526377645
-0.22876650268880488,-0.0772687322828508,-75.74888520297709
-0.24954620111680806,-0.07565975374917722,-86.94322368381538
-0.2557721906392522,-0.07337716493422759,-91.19751285251228
-0.2406414032240367,-0.07183559026386749,-84.40290648008462
-0.25770380803732135,-0.07341760152148516,-92.14310325791804
-0.2193625266523153,-0.0736028581612155,-72.87983424554983
-0.23514924998356196,-0.07389407031623411,-80.62758983366392
-0.25240060523179514,-0.0772373860056879,-87.58160961305363
-0.23306151970271435,-0.07731130815052534,-77.87510577609453
-0.2396990313264866,-0.07581026358728413,-81.94438386960127
-0.25309477567681277,-0.0755183145021669,-88.78823058732293
-0.22212874467444477,-0.0710069149736079,-75.5609148504184
-0.209557084564641,-0.07325743522930056,-68.14982466767017
-0.2241388137732005,-0.0789774921669131,-72.58066080314373
-0.2304481243453641,-0.07671930474127958,-76.86440980204226
-0.22361117151622253,-0.0771009170855781,-73.25512721532222
-0.22939634886983487,-0.07414882656203599,-77.62376115389944
-0.20090334934939746,-0.07146650371661617,-64.71842281639061
-0.19316034801208504,-0.07253771949431335,-60.31131425888579
-0.21986308096531723,-0.07635465782530694,-71.7542115700052
-0.22898899157298516,-0.07806384206071679,-75.4625747561342
-0.22181761742069156,-0.07450248208189883,-73.65756766939637
-0.2197944238404435,-0.07242611560708971,-73.68415411667692
-0.20855665584331415,-0.07281711865709596,-67.8697685931091
-0.22065072577729633,-0.07274120170437294,-73.95476203646167
-0.21710196778818222,-0.07576290159447999,-70.66953309685114
-0.21020832025927144,-0.0759090196822987,-67.14965028848647
-0.21659742726826067,-0.07564960425389954,-70.47391150718059
-0.2053974664005772,-0.07819133695318559,-63.60306472369578
-0.21361725121639888,-0.07468852831815158,-69.46436144912369
-0.21372192454254782,-0.07587346451594362,-68.92423001330214
-0.2235264088451499,-0.07186519448311664,-75.8306071810166
-0.2289152912356234,-0.07811826114197479,-75.39851504682424
-0.20321307321072138,-0.07257508703201984,-65.31899308935078
-0.21303067736801087,-0.07561838960466044,-68.70614388167527
-0.21489357527103936,-0.0756149418768124,-69.63931669711349
-0.2031467252033238,-0.07450991419000716,-64.31840550665827
-0.20160631872718832,-0.07575202857985713,-62.92714507366563
-0.20743003249434214,-0.07255381730338288,-67.43810759547951
-0.2032413486410698,-0.06987293709207595,-66.68420577449687
-0.2015949385449468,-0.07791945805327823,-61.83774024583434
-0.20001708912261226,-0.07300741435766683,-63.50483738247271
-0.21956531532294757,-0.07213421203369115,-73.71555164462819
-0.1982240594127873,-0.071777159551806,-63.22344993049066
-0.2202613275631816,-0.07494275991309217,-72.65928382504471
-0.2273966629637053,-0.07906231723451067,-74.16717286459736
-0.21631335872953733,-0.07460973318217763,-70.85181277367982
-0.2213639540168199,-0.07899864793226895,-71.18265304227552
-0.20183902158765554,-0.076371125530851,-62.73394802840227
-0.221580361225958,-0.0748992019867505,-73.34057961960382
-0.18833531320659813,-0.07310239161110792,-57.61646079774508
-0.2009379478031748,-0.07641359100272992,-62.26217840022241
-0.2084355601824429,-0.07510736965729387,-66.6640952625746
-0.1991964287209305,-0.07575621307765279,-61.72010782163884
-0.19054724075775806,-0.07438338286772733,-58.08192894501535
-0.18608804087872854,-0.07260751719844939,-56.74026184013957
