-0.2718875370828935,-0.2718875370828935,-14101.301420759857
-0.27696840899639613,-0.27696840899639613,-18103.11327656921
-0.2701292663688042,-0.2701292663688042,-19683.11761221346
-0.2638109985012388,-0.2638109985012388,-23512.354405273894
-0.25844932651824,-0.25844932651824,-25981.025443595878
-0.2577416510289748,-0.2577416510289748,-28529.549263117984
-0.24865152082147854,-0.24865152082147854,-28987.439266313046
-0.24692422538846143,-0.24692422538846143,-27593.920391430212
-0.24482841065149757,-0.24482841065149757,-27447.934767080355
-0.2591931535455383,-0.2591931535455383,-28791.372746015582
-0.24373842317221128,-0.24373842317221128,-29337.260040214118
-0.25099388776499904,-0.25099388776499904,-28019.528744730294
-0.2421135376214073,-0.2421135376214073,-26914.261549449595
-0.2550057001540965,-0.2550057001540965,-25208.99323992355
-0.24955050057288772,-0.24955050057288772,-27299.431470526484
-0.23650943636694358,-0.23650943636694358,-27845.181207094236
-0.24431959405979142,-0.24431959405979142,-30478.220160873112
-0.2326864097372512,-0.2326864097372512,-33368.45541444685
-0.23123794234976164,-0.23123794234976164,-33510.364592185084
-0.24338426357427254,-0.24338426357427254,-33242.95352080308
-0.24584461303649924,-0.24584461303649924,-31688.423527812756
-0.23370659099558502,-0.23370659099558502,-31288.293823890155
-0.24155253264620005,-0.24155253264620005,-33683.989470652916
-0.23088465356907112,-0.23088465356907112,-34504.70959450638
-0.22890698027896147,-0.22890698027896147,-38508.14912705798
-0.22590175495141612,-0.22590175495141612,-39441.80676005422
-0.23327732996692874,-0.23327732996692874,-40075.24272842904
-0.23141748677665988,-0.23141748677665988,-41796.67106195641
-0.23133911192812964,-0.23133911192812964,-40055.49098974974
-0.22560976934974825,-0.22560976934974825,-44500.55893402549
-0.22329855157654976,-0.22329855157654976,-45924.45148031035
-0.22246661358671832,-0.22246661358671832,-41686.971210906195
-0.23265730588736688,-0.23265730588736688,-43392.38828295888
-0.22403208416308115,-0.22403208416308115,-42078.746545218964
-0.23789069010111208,-0.23789069010111208,-41717.53326274829
-0.21743062430527307,-0.21743062430527307,-43232.807416315314
-0.22605509060173629,-0.22605509060173629,-43449.00639884799
-0.2256238149371056,-0.2256238149371056,-43675.55019335406
-0.22132494242258574,-0.22132494242258574,-44841.21022697188
-0.22216644052444276,-0.22216644052444276,-46003.77595270815
-0.2203698769141927,-0.2203698769141927,-48030.80952289983
-0.2243961616438016,-0.2243961616438016,-46458.69138645889
-0.2262442121703473,-0.2262442121703473,-47183.01852557154
-0.2219070534408408,-0.2219070534408408,-50151.22537271916
-0.21900836806886276,-0.21900836806886276,-49466.37751330655
-0.21971850852911945,-0.21971850852911945,-51421.507597119315
-0.217331717969233,-0.217331717969233,-50600.91571966104
-0.21766792041044492,-0.21766792041044492,-50538.49259383839
-0.21555234711406668,-0.21555234711406668,-51309.59106761431
-0.21194704989969362,-0.21194704989969362,-51357.36797108431
-0.2173623429771322,-0.2173623429771322,-52192.1584865202
-0.2091791144637666,-0.2091791144637666,-55718.65351474432
-0.2142416440108657,-0.2142416440108657,-54400.51841443991
-0.2178552410453813,-0.2178552410453813,-55564.74867075406
-0.2247649374248027,-0.2247649374248027,-58142.33414295253
-0.213024162631965,-0.213024162631965,-54574.414572378446
-0.2244607827101435,-0.2244607827101435,-53112.85599533331
-0.22256814673017214,-0.22256814673017214,-53805.653875392934
-0.211958671284655,-0.211958671284655,-54805.849339264736
-0.21674125747398293,-0.21674125747398293,-57817.14640637573
-0.20988497648982868,-0.20988497648982868,-56348.455720451464
-0.21460847961159732,-0.21460847961159732,-56810.584784066195
-0.21885649930562645,-0.21885649930562645,-57880.94496814139
-0.2191941677465283,-0.2191941677465283,-56383.5827499361
-0.21238718501710552,-0.21238718501710552,-58531.39175668708
-0.21099746447309392,-0.21099746447309392,-58642.41347255579
-0.21427194099696106,-0.21427194099696106,-55432.760492315225
-0.2170985204459224,-0.2170985204459224,-54912.29308283276
-0.20891670802106213,-0.20891670802106213,-53621.73428446589
-0.22209294871514043,-0.22209294871514043,-57008.13218273784
-0.216207073305854,-0.216207073305854,-55192.669614790415
-0.216139345824846,-0.216139345824846,-57771.76564494335
-0.22419436805493845,-0.22419436805493845,-55236.693661554855
-0.20852064129656367,-0.20852064129656367,-57530.809134733696
-0.21146624430930966,-0.21146624430930966,-61042.34286229705
-0.2164327659587994,-0.2164327659587994,-58121.1985220852
-0.2212035276289573,-0.2212035276289573,-57993.1696385785
-0.2097640353326045,-0.2097640353326045,-61189.734170108975
-0.20778336517651774,-0.20778336517651774,-61054.67857887516
