epoch,episode_return_mean,episode_return_median,avg_epoch_reward,avg_green_reward,avg_wait_reward,carbon_cost_mean,latency_mean,policy_loss_clipped,policy_loss_unclipped,entropy,approx_kl,clip_fraction,value_loss,explained_variance,adv_mean,adv_std
17,-0.13475524788817003,-0.13475524788817003,-0.13475524788817003,-0.12742837858589703,-36.63434651136508,-0.12742837858589703,-36.63434651136508,-0.0068127662331486745,-0.0068127662331486745,1.6021103772024314,0.004389326990349218,0.059108770539751276,0.1256705472090592,0.03772450300554434,-0.050465650856494904,0.25592437386512756
18,-0.09106371773127821,-0.09106371773127821,-0.09106371773127821,-0.08452797796751649,-32.67869881880875,-0.08452797796751649,-32.67869881880875,-0.009395652450621128,-0.009395652450621128,1.6007460978898136,0.009345706276442135,0.10973334845832804,0.06556724519892172,0.017769756642254917,0.05931054800748825,0.18999479711055756
19,-0.08190285927821157,-0.08190285927821157,-0.08190285927821157,-0.07415078605725385,-38.76036610478851,-0.07415078605725385,-38.76036610478851,-0.003112084013991989,-0.003112084013991989,1.6118322610855103,0.004690213108915486,0.05918945306135962,0.0797947898778754,0.037131418784459434,0.01091755274683237,0.2019706666469574
20,-0.0845822559963864,-0.0845822559963864,-0.0845822559963864,-0.07729175063247978,-36.452526819533034,-0.07729175063247978,-36.452526819533034,-0.004585508731766962,-0.004585508731766962,1.5581132563260884,0.0043356573106183745,0.05077767296013637,0.06877714927451542,0.049529021176008076,-0.009035675786435604,0.17841944098472595
21,-0.07278809792519836,-0.07278809792519836,-0.07278809792519836,-0.06311122649185923,-48.3843571666956,-0.06311122649185923,-48.3843571666956,-0.007970842221626438,-0.007970842221626438,1.558630963930717,0.0030706471958323023,0.04779351516984976,0.05725124087901069,0.009933973161073832,0.023840172216296196,0.16901850700378418
22,-0.06966098361516526,-0.06966098361516526,-0.06966098361516526,-0.060196189166222484,-47.32397224471359,-0.060196189166222484,-47.32397224471359,-0.0035763897019653367,-0.0035763897019653367,1.600589707493782,0.004679197164268072,0.054785222782251924,0.030216101789847016,0.02337395457121042,0.003913870546966791,0.12286962568759918
23,-0.09061835087037749,-0.09061835087037749,-0.09061835087037749,-0.08151946439468326,-45.49443237847137,-0.08151946439468326,-45.49443237847137,-0.005688565625370337,-0.005688565625370337,1.5689298258377955,0.0015803008531153095,0.058186275454667896,0.07890344826647869,0.031986348904096164,-0.0286590363830328,0.19766134023666382
24,-0.06472624917111575,-0.06472624917111575,-0.06472624917111575,-0.05458228175317324,-50.71983708971269,-0.05458228175317324,-50.71983708971269,-0.004774375514198954,-0.004774375514198954,1.5837692950780575,0.005074342687014275,0.04391083432039103,0.05435744649730623,0.031593725085258484,0.031491901725530624,0.16246628761291504
25,-0.07079574661002862,-0.07079574661002862,-0.07079574661002862,-0.06125682683854136,-47.694598857436446,-0.06125682683854136,-47.694598857436446,-0.006689135419527212,-0.006689135419527212,1.5470837687070553,0.005334416710796246,0.08496473572002007,0.0668155978827809,0.0494639128446579,-0.010247267782688141,0.187709778547287
26,-0.047442722045911837,-0.047442722045911837,-0.047442722045911837,-0.04031846490926038,-35.621285683257334,-0.04031846490926038,-35.621285683257334,-0.005212581577674987,-0.005212581577674987,1.5059738835463157,0.006280171916352209,0.06486537003029998,0.02825699486465265,0.0019286349415779114,0.01281498372554779,0.11633329093456268
27,-0.06076528734062021,-0.06076528734062021,-0.06076528734062021,-0.05237283293270213,-41.962272039590296,-0.05237283293270213,-41.962272039590296,-0.003902690823172004,-0.003902690823172004,1.4626862509892538,0.0033027334751610537,0.042067756733069055,0.03732634871266782,0.00029517882145368133,-0.019595086574554443,0.13048237562179565
28,-0.05422094352185042,-0.05422094352185042,-0.05422094352185042,-0.04575258678915219,-42.34178366349127,-0.04575258678915219,-42.34178366349127,-0.004718043221925784,-0.004718043221925784,1.4269946377192224,0.009121259384690867,0.06508458638563752,0.04232629408527698,0.0003384069672652653,0.004023963585495949,0.13654273748397827
29,-0.0637806587583338,-0.0637806587583338,-0.0637806587583338,-0.054977041255267436,-44.01808751533197,-0.054977041255267436,-44.01808751533197,-0.0016777408107792814,-0.0016777408107792814,1.4683038672575583,0.0010836852234206162,0.011734251035914686,0.05398460873402655,-2.8598767060499927e-07,-0.01035797968506813,0.15814614295959473
30,-0.043164860173743456,-0.043164860173743456,-0.043164860173743456,-0.03426801846101683,-44.484208563633075,-0.03426801846101683,-44.484208563633075,-0.005554797806745717,-0.005554797806745717,1.5026511561412077,0.009350072396745627,0.07619650457770778,0.027108142707640163,0.0003256688897426312,0.02035883627831936,0.10133075714111328
