epoch,episode_return_mean,episode_return_median,avg_epoch_reward,avg_green_reward,avg_wait_reward,carbon_cost_mean,latency_mean,policy_loss_clipped,policy_loss_unclipped,entropy,approx_kl,clip_fraction,value_loss,explained_variance,adv_mean,adv_std
21,-151.6530379337181,-151.65303793371794,-151.65303793371794,-0.8313999912463889,-150.82163794247148,-0.8313999912463871,-150.82163794247168,-0.03505247208639048,-0.007890884925145655,2.71615877494216,0.007115302946476732,0.06607421875,1762.273755760193,0.6513318382948637,1.551211953163147,29.96872329711914
22,-134.04321381978477,-134.04321381978457,-134.04321381978457,-0.9207094189337497,-133.12250440085063,-0.92070941893375,-133.1225044008503,-0.036456428412930106,-0.00962768320372561,2.6828745736181734,0.007855748752772342,0.08083984375,1412.5113615036012,0.6889198428764939,-0.3071182370185852,26.340639114379883
23,-133.04959855450764,-133.0495985545078,-133.0495985545078,-0.8969522222809729,-132.15264633222688,-0.8969522222809729,-132.15264633222668,-0.035234216536046005,-0.008600945571670309,2.6633271561563014,0.007305036052130163,0.07122802734375,1323.5877072143555,0.7307569174095988,-0.3174785375595093,25.042570114135742
24,-107.75854390367003,-107.75854390366976,-107.75854390366976,-0.9043880830772225,-106.85415582059254,-0.9043880830772225,-106.85415582059251,-0.0364704591233749,-0.010221275914373109,2.6249183844029904,0.007047268318128772,0.07848388671875,997.9190032958984,0.6519903634488583,2.2651174068450928,23.605548858642578
25,-82.88137131558045,-82.88137131558037,-82.88137131558037,-0.8732652141987504,-82.00810610138173,-0.8732652141987518,-82.00810610138166,-0.036563963408116254,-0.010903506977338112,2.56604571133852,0.006947718313895166,0.0797265625,541.3094114303589,0.6448765394836664,1.9727078676223755,19.411680221557617
26,-76.71127350037223,-76.71127350037233,-76.71127350037233,-1.0230802201793059,-75.68819328019302,-1.0230802201793063,-75.6881932801932,-0.03651049518201035,-0.010950786249304656,2.555970947146416,0.006932469225721434,0.0818603515625,310.5189513015747,0.7421142899617553,0.16711407899856567,14.094449996948242
27,-65.30047244377084,-65.30047244377096,-65.30047244377096,-0.8124558662494443,-64.48801657752153,-0.8124558662494452,-64.48801657752146,-0.036239554139319806,-0.011175446272536646,2.5064108434319494,0.006398029659176245,0.07973388671875,407.4232932281494,0.645141226761043,1.723435640335083,16.001161575317383
28,-56.864424225647454,-56.86442422564736,-56.86442422564736,-0.8931813882948613,-55.971242837352484,-0.8931813882948622,-55.97124283735238,-0.03682340572879184,-0.012067880843533203,2.475552546232939,0.006132896952331066,0.0856005859375,259.54124075889587,0.6778022886812687,0.10860365629196167,13.125884056091309
29,-51.3645346511418,-51.36453465114178,-51.36453465114178,-0.7858268381654168,-50.57870781297631,-0.7858268381654184,-50.57870781297633,-0.036157112338696604,-0.011631966609274968,2.452514623552561,0.008104047902161255,0.08448486328125,252.1618836259842,0.6172673266008496,0.3565937280654907,11.38907527923584
30,-46.496997264384945,-46.49699726438507,-46.49699726438507,-0.7855841333038889,-45.7114131310813,-0.7855841333038868,-45.7114131310813,-0.036180267203599216,-0.011851428352529184,2.4328839507699014,0.007160558578907512,0.08313720703125,165.3693886089325,0.6384558698907494,-0.13148337602615356,11.26348876953125
31,-42.49279998551711,-42.492799985517074,-42.492799985517074,-0.8394937107315279,-41.65330627478563,-0.83949371073153,-41.6533062747857,-0.03663709321641363,-0.012561027065094094,2.4076066671311853,0.007306773460295517,0.09022705078125,155.14393651485443,0.6070042581856251,-0.06694404780864716,9.78233528137207
32,-38.424747781475155,-38.42474778147515,-38.42474778147515,-0.8135270508240279,-37.611220730651105,-0.8135270508240267,-37.61122073065108,-0.037498847673996354,-0.013539978443004657,2.3958869791030883,0.008386042175552576,0.1012744140625,96.17353589296341,0.665243636444211,0.40235453844070435,7.973396301269531
33,-39.24351150698382,-39.243511506983765,-39.243511506983765,-0.9144652373623613,-38.32904626962142,-0.9144652373623632,-38.32904626962138,-0.03713261580094695,-0.013634604584949557,2.349801171272993,0.00853708221562556,0.11113525390625,452.2415365839004,0.4784514969959855,-0.4555615186691284,9.904504776000977
34,-32.57918145208942,-32.57918145208946,-32.57918145208946,-0.8000193156554165,-31.779162136434007,-0.8000193156554178,-31.77916213643402,-0.03619506524817553,-0.012786155191861326,2.340891057997942,0.00770016058217152,0.099931640625,96.92312355041504,0.6193251297250391,0.8085466027259827,12.6995267868042
35,-30.486350900534912,-30.48635090053488,-30.48635090053488,-0.6546389124858334,-29.83171198804899,-0.6546389124858348,-29.831711988048948,-0.03714793492399622,-0.014200243884697556,2.2947691531479357,0.007181346830475377,0.1075732421875,90.88885370969773,0.5973633210361003,-0.26235345005989075,7.7038044929504395
36,-27.992194298467442,-27.992194298467467,-27.992194298467467,-0.6624367481237501,-27.329757550343725,-0.6624367481237511,-27.32975755034373,-0.0378775900619803,-0.014999652105034329,2.2877938479185103,0.007852986025827704,0.10075927734375,72.66823327541351,0.6194742949679494,-0.011448157019913197,6.480798721313477
37,-25.063016204877876,-25.06301620487791,-25.06301620487791,-0.7060803508973608,-24.356935853980527,-0.7060803508973603,-24.356935853980495,-0.03812092194217257,-0.015374585937242955,2.2746336443722246,0.009374996511833161,0.11673583984375,41.75252616167069,0.6584999353438615,0.2387986034154892,5.76235294342041
38,-28.16336043330193,-28.163360433301904,-28.163360433301904,-0.7797443088038883,-27.383616124497998,-0.7797443088038891,-27.38361612449804,-0.037367268776870334,-0.014617938090814277,2.2749331177771093,0.008489599369058852,0.119140625,65.20545799851418,0.6747025205940008,-0.580081582069397,5.797079086303711
39,-25.02369839127549,-25.023698391275467,-25.023698391275467,-0.6515661491499997,-24.37213224212551,-0.6515661491499997,-24.3721322421255,-0.03716978331154678,-0.014577820734120905,2.259196307659149,0.008388429726182948,0.11196044921875,57.60698791861534,0.5613466457650066,-0.044506702572107315,5.862265586853027
40,-20.8008044596133,-20.80080445961328,-20.80080445961328,-0.6754907053306946,-20.12531375428259,-0.6754907053306946,-20.12531375428261,-0.03909072305890732,-0.01679975690844003,2.2290966679155826,0.010745486408559372,0.1219482421875,34.81557164013386,0.6154351012036204,0.1991869956254959,4.801994323730469
41,-22.4432095422246,-22.44320954222462,-22.44320954222462,-0.7429752875913889,-21.70023425463322,-0.7429752875913904,-21.70023425463321,-0.03974861342168879,-0.017531371037475766,2.221724300533533,0.009333716018009,0.123447265625,59.411838690042494,0.5663205954059959,-0.3089042603969574,4.801909446716309
42,-22.045620809131883,-22.04562080913193,-22.04562080913193,-0.6159419056916664,-21.429678903440287,-0.6159419056916651,-21.429678903440326,-0.03931118795182556,-0.01723928744904697,2.2071900995075704,0.009496945908103953,0.11983154296875,41.445982530117035,0.6313061539828777,0.17310544848442078,5.828883171081543
43,-20.49625002117369,-20.496250021173747,-20.496250021173747,-0.6374062261270832,-19.858843795046685,-0.6374062261270835,-19.85884379504665,-0.04139610922138672,-0.01937049905725871,2.202561072856188,0.01033064462884795,0.1316552734375,34.852729492783546,0.6172528294846416,-0.1133265495300293,4.900280475616455
44,-19.064787711979356,-19.064787711979385,-19.064787711979385,-0.5900305877558332,-18.474757124223572,-0.5900305877558337,-18.47475712422353,-0.04118854764092248,-0.018990660936979112,2.219788716584444,0.010650066207454074,0.129951171875,21.865425157546998,0.6929428492486477,0.06928464025259018,3.7990424633026123
45,-21.366124573833023,-21.366124573832977,-21.366124573832977,-0.5391093297608331,-20.827015244072136,-0.5391093297608335,-20.82701524407212,-0.04250814993691165,-0.020528755563427693,2.197939493507147,0.008008908901101676,0.13188720703125,50.64470142841339,0.5801547036319971,-0.23316268622875214,4.752928256988525
46,-17.418267431530698,-17.4182674315307,-17.4182674315307,-0.6340902481383334,-16.784177183392327,-0.6340902481383339,-16.784177183392327,-0.04144109954300802,-0.019708546421461505,2.1732553626596927,0.012115801663749154,0.14296630859375,24.300581170320513,0.5872131419554353,0.28653550148010254,4.5841145515441895
47,-20.55294711190277,-20.55294711190278,-20.55294711190278,-0.6350820681954166,-19.917865043707355,-0.6350820681954162,-19.91786504370731,-0.03831481521599926,-0.016622701787855475,2.169211394637823,0.01191983863900532,0.148525390625,53.838490154147145,0.6366264082863927,-0.32788822054862976,5.5556864738464355
48,-20.522176435297244,-20.522176435297197,-20.522176435297197,-0.5958916431737501,-19.92628479212347,-0.5958916431737505,-19.926284792123443,-0.042566787044052035,-0.021173303906689398,2.139348359853029,0.009154758981021588,0.16169677734375,72.26550186991692,0.5312291957065463,-0.3184279203414917,4.8671135902404785
49,-18.50442666651855,-18.50442666651851,-18.50442666651851,-0.5722771100263885,-17.93214955649213,-0.5722771100263894,-17.932149556492103,-0.044486945965327325,-0.022973995537467998,2.1512950909137727,0.014103638751403197,0.15324951171875,51.836449077129366,0.49782583985477685,0.3319626748561859,5.045029163360596
50,-23.14332819675959,-23.143328196759615,-23.143328196759615,-0.5759585484120835,-22.567369648347547,-0.5759585484120824,-22.56736964834753,-0.04329023474361748,-0.021941542230488265,2.134869297295809,0.010362217699585017,0.16727294921875,120.09069958209992,0.6398947612568736,-0.6881470680236816,6.62506628036499
51,-19.40532138837831,-19.405321388378354,-19.405321388378354,-0.5896752292590276,-18.815646159119332,-0.5896752292590288,-18.81564615911931,-0.04277873440587428,-0.021296145248343237,2.148258962780237,0.014817682210850763,0.173681640625,64.84001826524735,0.5654881005734205,0.23712676763534546,9.592589378356934
52,-18.74215313767745,-18.742153137677473,-18.742153137677473,-0.4881904280331946,-18.25396270964426,-0.4881904280331942,-18.25396270964422,-0.043833766165771525,-0.022649792806623735,2.118397387266159,0.012920213887409772,0.1621337890625,32.81467722535133,0.6982847295328974,-0.17242881655693054,5.774943828582764
53,-20.91392227719184,-20.91392227719181,-20.91392227719181,-0.4983818438102778,-20.415540433381477,-0.4983818438102783,-20.41554043338147,-0.04364426920248661,-0.022462835374753923,2.1181434267759323,0.011873260122156353,0.17037841796875,108.12325640082359,0.574674135260284,-0.7368741035461426,5.5529351234436035
54,-21.73572303448128,-21.735723034481286,-21.735723034481286,-0.40353966288736104,-21.33218337159396,-0.40353966288736126,-21.332183371594002,-0.04217180320061743,-0.02105536905466579,2.1116434554755688,0.014792450866807486,0.17822998046875,171.138086309433,0.4595141015574336,-0.0924803838133812,9.679198265075684
55,-20.894881938867915,-20.894881938867922,-20.894881938867922,-0.5050623575300001,-20.38981958133794,-0.5050623575300007,-20.389819581337907,-0.044800046852906235,-0.0235750099766301,2.12250373005867,0.014555466636811615,0.18135986328125,93.30863865852356,0.4849755176156759,0.057785410434007645,9.027640342712402
56,-22.60992154439721,-22.60992154439725,-22.60992154439725,-0.4193274671366665,-22.19059407726057,-0.41932746713666735,-22.190594077260567,-0.045123934528674,-0.024033258714916884,2.1090676230192185,0.013711215765506496,0.18610595703125,100.67442688584327,0.6193289781361818,-0.6304779052734375,8.497086524963379
57,-22.637398713789477,-22.637398713789477,-22.637398713789477,-0.5991976207923609,-22.03820109299711,-0.5991976207923603,-22.038201092997085,-0.043583514191559515,-0.0225035919516813,2.1079922567307947,0.013460551244570525,0.18219482421875,90.29072228431701,0.705520301014185,-0.085544154047966,9.907633781433105
58,-21.018582532631186,-21.018582532631214,-21.018582532631214,-0.6703831224593055,-20.34819941017186,-0.6703831224593055,-20.348199410171887,-0.04451675801712554,-0.023569065489136846,2.094769285172224,0.014828424645747873,0.18419677734375,64.61935342550278,0.6453438097238541,-0.4282152056694031,8.194052696228027
59,-24.642569603619915,-24.64256960361994,-24.64256960361994,-0.43863211493000004,-24.20393748868995,-0.438632114930001,-24.203937488689927,-0.045215112966834566,-0.024256547722034158,2.0958565716445445,0.013953320487871679,0.18044677734375,142.69032953977586,0.49028790071606637,-0.38716575503349304,7.688056945800781
60,-21.72059088504945,-21.72059088504946,-21.72059088504946,-0.46393505432763865,-21.25665583072181,-0.4639350543276397,-21.256655830721847,-0.04758460173557978,-0.026700316659698728,2.0884285558760167,0.013899660393435624,0.183828125,94.53790453910828,0.6006613546237349,-0.17755365371704102,7.540046691894531
61,-25.97279796078693,-25.972797960786952,-25.972797960786952,-0.4013268198781943,-25.571471140908788,-0.40132681987819363,-25.571471140908805,-0.04441990104154683,-0.023713991464173887,2.0705910006910564,0.013501544192695291,0.18641845703125,149.32598677039147,0.7216251220181584,-0.6678802967071533,10.600859642028809
62,-22.216500666145127,-22.216500666145137,-22.216500666145137,-0.4057428164870834,-21.81075784965802,-0.405742816487084,-21.810757849658042,-0.04332401810097508,-0.023019485225959216,2.0304533303529024,0.01602199036598904,0.20025634765625,102.84765436291694,0.7036502796411515,-0.11561742424964905,11.509953498840332
63,-17.789037200351,-17.78903720035098,-17.78903720035098,-0.3877344837247221,-17.401302716626255,-0.38773448372472147,-17.40130271662628,-0.0421984351449646,-0.02195819303538883,2.024024257361889,0.013483199405454798,0.1904443359375,61.841336340904235,0.4876754842698574,-0.5667651891708374,6.703701496124268
64,-16.99565824662528,-16.995658246625286,-16.995658246625286,-0.42097854534763895,-16.574679701277624,-0.4209785453476392,-16.574679701277603,-0.04413375669508241,-0.023863166726368946,2.027059049680829,0.011382432936661644,0.1857470703125,67.61092881560326,0.5324408270046115,-0.2074512541294098,5.621445655822754
65,-16.994882846618513,-16.994882846618502,-16.994882846618502,-0.38095490018472233,-16.613927946433805,-0.3809549001847218,-16.613927946433773,-0.04550992346543353,-0.025468955846008612,2.0040968027710915,0.01295423127085087,0.18098388671875,40.25360298573971,0.6067611208558082,-0.1512700915336609,6.313365459442139
66,-16.87412836258734,-16.87412836258737,-16.87412836258737,-0.41981247368402785,-16.454315888903363,-0.4198124736840277,-16.454315888903395,-0.045529056407976894,-0.025540748539206105,1.998830829486251,0.016710832042517724,0.19741455078125,35.884030566215515,0.6361107533425092,-0.19191695749759674,5.6241841316223145
67,-16.39482052630349,-16.39482052630352,-16.39482052630352,-0.38609582986722235,-16.00872469643627,-0.3860958298672228,-16.00872469643627,-0.04707451084570494,-0.02741962847445393,1.9654882860183716,0.017136455229046988,0.20101318359375,35.694316734671595,0.6804910795018076,-0.13355985283851624,5.748209476470947
68,-16.89117890871627,-16.891178908716302,-16.891178908716302,-0.4061372355759722,-16.485041673140305,-0.4061372355759715,-16.48504167314034,-0.047885084266890775,-0.028106547075731216,1.9778537545353174,0.016904903878676124,0.20645263671875,25.266421820521355,0.7436968881636858,0.039229679852724075,6.022185325622559
69,-16.00240058465731,-16.002400584657273,-16.002400584657273,-0.46963769055125015,-15.532762894106048,-0.46963769055125043,-15.532762894106082,-0.04902543623640668,-0.02944420586252818,1.9581230769306421,0.014748569595467416,0.19297119140625,29.84821009427309,0.7215717472881079,-0.3043384253978729,4.9768757820129395
70,-18.30019534197316,-18.30019534197311,-18.30019534197311,-0.42103362523097215,-17.87916171674215,-0.4210336252309715,-17.87916171674215,-0.049436948658549223,-0.029905276320641862,1.953167276158929,0.015171235215457273,0.20210693359375,44.414773547053336,0.7931840053200722,-0.5606879591941833,5.851139545440674
71,-15.89188762832403,-15.891887628324065,-15.891887628324065,-0.5163218872933334,-15.375565741030703,-0.5163218872933321,-15.375565741030698,-0.04872897804016248,-0.029462711126252542,1.926626742631197,0.014973582684251596,0.19292236328125,42.59430874168873,0.7278833830729127,-0.007862191647291183,7.36548376083374
72,-12.357956616356052,-12.357956616356061,-12.357956616356061,-0.3275569429504167,-12.030399673405611,-0.32755694295041615,-12.03039967340558,-0.044941650410182776,-0.025851399771636353,1.9090251092612744,0.018040883699432016,0.20537353515625,17.883682432472707,0.5737905547022819,-0.0003250086447224021,5.235294342041016
73,-16.540585148834666,-16.540585148834637,-16.540585148834637,-0.48083128493319405,-16.05975386390142,-0.48083128493319494,-16.059753863901438,-0.0481436032243073,-0.029058133154467213,1.90854705221951,0.016980376153514953,0.2028173828125,31.00352486371994,0.6614684502407908,-0.6185905337333679,3.8947489261627197
74,-15.675486516248673,-15.675486516248695,-15.675486516248695,-0.46588291870708326,-15.209603597541658,-0.46588291870708276,-15.20960359754167,-0.04872332574042957,-0.029880665108794346,1.8842661202698947,0.015915505049670174,0.21862060546875,26.253939580917358,0.7770042914897204,-0.25198042392730713,5.702306270599365
75,-15.482237307984157,-15.482237307984121,-15.482237307984121,-0.36424660552430543,-15.117990702459831,-0.3642466055243052,-15.117990702459808,-0.045449124490260145,-0.026725654321489857,1.8723470705747605,0.018833345181265032,0.22860107421875,152.63303549766542,0.4601405467838049,-0.2027665078639984,7.209186553955078
76,-15.276824416863066,-15.276824416863073,-15.276824416863073,-0.4623421978006946,-14.814482219062368,-0.4623421978006946,-14.814482219062334,-0.04420568718458526,-0.02586241409604554,1.8343273548036814,0.015738707078489823,0.22464111328125,82.17809566766023,0.6177745239809156,-0.4824058413505554,5.526269912719727
77,-14.973318448836375,-14.973318448836354,-14.973318448836354,-0.5056014011540279,-14.467717047682317,-0.5056014011540291,-14.467717047682305,-0.044080248518148436,-0.025846340732241516,1.8233908185362815,0.016030977390619226,0.218017578125,39.87467002749443,0.7249262526631355,-0.35475513339042664,6.455575466156006
78,-12.001888352971493,-12.001888352971502,-12.001888352971502,-0.27461140454180555,-11.727276948429692,-0.27461140454180494,-11.727276948429694,-0.045367749449796976,-0.027354898697376485,1.8012851145118476,0.022034505930059824,0.232421875,22.975289769023657,0.5672399757802487,0.2305869460105896,6.067775249481201
79,-11.020355393737846,-11.020355393737816,-11.020355393737816,-0.39082606211680554,-10.629529331621011,-0.39082606211680554,-10.62952933162102,-0.0478796157654142,-0.030025759902637218,1.7853856210410595,0.018519514137988153,0.211025390625,11.135405931174756,0.6396387080103159,-0.10021249949932098,2.7612464427948
80,-16.267699156289627,-16.267699156289662,-16.267699156289662,-0.3622645087206945,-15.905434647568985,-0.3622645087206945,-15.905434647568955,-0.044713484378298744,-0.026930829190823714,1.778265562430024,0.016632481962951716,0.21799560546875,81.90908676832915,0.7885678704082966,-0.8390114307403564,5.575822353363037
81,-13.70479902918729,-13.704799029187281,-13.704799029187281,-0.4390930914268054,-13.265705937760465,-0.4390930914268054,-13.26570593776046,-0.04029082248162012,-0.02251800302241463,1.7772819769382477,0.022875407532774263,0.24086181640625,80.27068453788758,0.5151526315510273,-0.09626595675945282,7.790719985961914
82,-13.98787606415317,-13.98787606415317,-13.98787606415317,-0.47488343151249984,-13.512992632640678,-0.4748834315125004,-13.51299263264067,-0.042502198192523793,-0.024756730366207194,1.7745468252152206,0.01704928036997444,0.22025634765625,89.47325265288353,0.49998714417219164,-0.3814479410648346,5.219307899475098
83,-16.266538219392732,-16.266538219392757,-16.266538219392757,-0.37360642310916675,-15.892931796283598,-0.37360642310916625,-15.892931796283614,-0.04134880174417049,-0.023677341926959344,1.767146021425724,0.01400046352078789,0.21918212890625,94.88764880686999,0.748280826061964,-0.5153490304946899,6.7828288078308105
84,-18.936459335190147,-18.936459335190126,-18.936459335190126,-0.34342162461125014,-18.593037710578873,-0.34342162461125,-18.593037710578923,-0.03762281826639082,-0.019940921856905335,1.768189675360918,0.013769610948656918,0.2235498046875,284.3423892575502,0.5877312617748975,-0.8379291296005249,11.663597106933594
85,-23.773486040802208,-23.77348604080217,-23.77348604080217,-0.30031851288680544,-23.47316752791539,-0.3003185128868049,-23.47316752791539,-0.036047820723615585,-0.01816613013332244,1.7881690929830074,0.013854639064520597,0.2049853515625,408.63434982806444,0.7445574842765927,-0.7529640197753906,13.376476287841797
86,-17.595357897397875,-17.595357897397847,-17.595357897397847,-0.2838105668608333,-17.31154733053701,-0.2838105668608329,-17.311547330537,-0.03689552668074612,-0.019249485355976502,1.7646041662991048,0.008614250688333413,0.2136328125,198.56379727005958,0.674618161059916,-0.8137090802192688,10.793173789978027
87,-12.949515396306497,-12.949515396306497,-12.949515396306497,-0.28552418819305553,-12.663991208113409,-0.2855241881930553,-12.663991208113423,-0.04051137188682333,-0.02299130908868392,1.7520063100755214,0.026340914466236428,0.23651123046875,40.32429831802845,0.5224383553490043,0.35618773102760315,9.861563682556152
88,-17.771425029007506,-17.77142502900748,-17.77142502900748,-0.2793970153105554,-17.492028013696984,-0.279397015310555,-17.49202801369695,-0.042039049558225086,-0.024415486273355783,1.7623563589900733,0.010804662331502186,0.2234130859375,344.0656496012211,0.470223547257483,-0.8382999300956726,8.287981033325195
89,-20.362305861151313,-20.36230586115134,-20.36230586115134,-0.2696153593734722,-20.092690501777884,-0.2696153593734716,-20.09269050177791,-0.040344615684007296,-0.022986326589889357,1.7358289425820113,0.009552235645678593,0.22139404296875,460.35538613200185,0.3987884549424052,-1.0837711095809937,10.957491874694824
90,-16.220445542819125,-16.22044554281915,-16.22044554281915,-0.3744848410040278,-15.845960701815116,-0.374484841004027,-15.845960701815104,-0.040729203990194945,-0.023553398904041387,1.717580547258258,0.013242441872571363,0.22115966796875,200.95344761371612,0.5377482141181826,-0.6508619785308838,7.940436840057373
91,-16.09696563415633,-16.096965634156344,-16.096965634156344,-0.3505678086325,-15.746397825523834,-0.3505678086325003,-15.746397825523843,-0.04185205429443158,-0.024810265811393038,1.7041788833588363,0.01315908651042264,0.21369873046875,195.98107756108047,0.5078677140548825,-0.5953872203826904,7.812618255615234
92,-10.783825534236737,-10.783825534236755,-10.783825534236755,-0.4315483177222223,-10.352277216514551,-0.4315483177222227,-10.352277216514524,-0.04411048900859896,-0.027332650734315393,1.6777838596701622,0.01928043165051463,0.2132177734375,12.583773082792758,0.6445210630446673,-0.09510862082242966,3.6642706394195557
