epoch,episode_return_mean,episode_return_median,avg_epoch_reward,avg_green_reward,avg_wait_reward,carbon_cost_mean,latency_mean,policy_loss_clipped,policy_loss_unclipped,entropy,approx_kl,clip_fraction,value_loss,explained_variance,adv_mean,adv_std
11,-0.00011134838374999999,-0.00011134838374999999,-0.00011134838374999999,-0.00011134838374999999,0.0,-0.00011134838374999999,0.0,-0.03789024277240969,-0.00474355690588709,3.314668668657541,0.00364137121650856,0.0629736328125,2.751454748439741e-07,0.0379769952967763,-6.475372356362641e-05,0.00017278346058446914
12,-0.00016627636791666665,-0.00016627636791666665,-0.00016627636791666665,-0.00016627636791666665,0.0,-0.00016627636791666665,0.0,-0.03588262615492568,-0.0026561677738209254,3.3226459079980852,0.00392542835092172,0.03971923828125,2.628450576613872e-06,0.0055478566512465475,-2.2699094188283198e-05,0.00040951461414806545
13,-7.104472194444443e-05,-7.104472194444443e-05,-7.104472194444443e-05,-7.104472194444443e-05,0.0,-7.104472194444443e-05,0.0,-0.037364557886030526,-0.004148495450208429,3.3216063125431536,0.007572744303615764,0.0717431640625,2.064891587683082e-07,0.06227765418589115,1.3152877045286004e-06,0.0001123032343457453
14,-5.4365703333333345e-05,-5.4365703333333345e-05,-5.4365703333333345e-05,-5.4365703333333345e-05,0.0,-5.4365703333333345e-05,0.0,-0.03719160026870668,-0.004017919089383213,3.3173681934177877,0.008549678276176564,0.0876904296875,2.8633619090223663e-07,0.08439467485994101,2.659578422026243e-05,0.00013662785931956023
15,-7.355872305555555e-05,-7.355872305555555e-05,-7.355872305555555e-05,-7.355872305555555e-05,0.0,-7.355872305555555e-05,0.0,-0.03771647333167493,-0.004633168910950189,3.3083305248618124,0.009219684032141231,0.08910888671875,4.452570348123519e-07,0.03291321199387312,3.566054147086106e-05,0.00017298737657256424
16,-0.0018105658499999982,-0.0018105658499999982,-0.0018105658499999982,-0.0018105658499999982,0.0,-0.0018105658499999982,0.0,-0.036971206064336,-0.00386045283274143,3.311075404137373,0.004672800313273911,0.056240234375,0.0012363505660708761,0.007332036346197128,-0.00043711968464776874,0.00904936995357275
17,-7.080011874999999e-05,-7.080011874999999e-05,-7.080011874999999e-05,-7.080011874999999e-05,0.0,-7.080011874999999e-05,0.0,-0.03997108625946567,-0.006794986522581894,3.3176100397109987,0.008977831861702725,0.08568359375,2.2083906980663315e-07,0.056044343560934066,8.362012158613652e-05,0.00018022648873738945
18,-0.0008351282262499999,-0.0008351282262499999,-0.0008351282262499999,-0.0008351282262499999,0.0,-0.0008351282262499999,0.0,-0.03799756582826376,-0.004843390160531271,3.3154176446795462,0.005891817953670398,0.08813720703125,0.00012935770428390114,0.0031681528314948084,-0.00020058397785760462,0.002930427435785532
19,-7.567657805555554e-05,-7.567657805555554e-05,-7.567657805555554e-05,-7.567657805555554e-05,0.0,-7.567657805555554e-05,0.0,-0.03976567778969184,-0.006605125828500604,3.3160552728176116,0.008438530438579618,0.08310302734375,2.753641309377608e-07,0.04997201085090637,0.00041237843106500804,0.0007136011263355613
20,-0.0001258065193055555,-0.0001258065193055555,-0.0001258065193055555,-0.0001258065193055555,0.0,-0.0001258065193055555,0.0,-0.03797758318250999,-0.004956747330434155,3.302083665430546,0.006102743793744594,0.0729052734375,1.6745302229637104e-06,0.011229130700230598,-9.948632396117318e-06,0.00032750319223850965
21,-7.818465986111111e-05,-7.818465986111111e-05,-7.818465986111111e-05,-7.818465986111111e-05,0.0,-7.818465986111111e-05,0.0,-0.04013566664420068,-0.007237665453576483,3.289800187945366,0.005108688597392757,0.08529296875,1.5601571050627428e-07,0.0692844346538186,-2.794832289509941e-05,0.00010848148667719215
22,-0.003894713325972223,-0.003894713325972223,-0.003894713325972223,-0.003894713325972223,0.0,-0.003894713325972223,0.0,-0.03799492855556309,-0.0049921610810270065,3.300276816636324,0.006933917633868986,0.0974365234375,0.005766880258461784,0.0059014448523521425,-0.0009813015349209309,0.019573090597987175
23,-8.106415458333335e-05,-8.106415458333335e-05,-8.106415458333335e-05,-8.106415458333335e-05,0.0,-8.106415458333335e-05,0.0,-0.04017239389009774,-0.007227102559118066,3.294529193788767,0.011092741300089984,0.09068115234375,1.2540850506892466e-06,0.036355495750904084,0.0020777899771928787,0.003543257713317871
24,-6.565665402777776e-05,-6.565665402777776e-05,-6.565665402777776e-05,-6.565665402777776e-05,0.0,-6.565665402777776e-05,0.0,-0.038607514072209595,-0.0055980343388364415,3.3009480537474154,0.006820621019869577,0.09093994140625,1.5219126591414779e-07,0.06830131340771914,3.843567810690729e-06,0.00010021232446888462
25,-7.037163652777777e-05,-7.037163652777777e-05,-7.037163652777777e-05,-7.037163652777777e-05,0.0,-7.037163652777777e-05,0.0,-0.039447089544264596,-0.006549540169944521,3.289755021929741,0.010251938230212546,0.10591064453125,1.7522812062464865e-07,0.059919748418033124,6.452926754718646e-06,0.0001072068844223395
26,-5.377283791666665e-05,-5.377283791666665e-05,-5.377283791666665e-05,-5.377283791666665e-05,0.0,-5.377283791666665e-05,0.0,-0.03951804821379483,-0.006639717389334692,3.287833161652088,0.00506041499596904,0.07790771484375,4.85953520201754e-08,0.18526519354432822,-2.2133081074571237e-05,6.659292557742447e-05
27,-6.880517916666667e-05,-6.880517916666667e-05,-6.880517916666667e-05,-6.880517916666667e-05,0.0,-6.880517916666667e-05,0.0,-0.038208488447126,-0.005467803277715575,3.274068601280451,0.007888577283447376,0.08313720703125,2.0882796153975924e-07,0.06463801808655262,6.710990419378504e-06,0.00010972490417771041
28,-3.2461053055555554e-05,-3.2461053055555554e-05,-3.2461053055555554e-05,-3.2461053055555554e-05,0.0,-3.2461053055555554e-05,0.0,-0.04015136595466174,-0.007427046134253033,3.2724320693314075,0.013429817009309772,0.10671875,7.128675364530268e-08,0.21216199889779092,2.92912245640764e-05,7.579047087347135e-05
29,-3.319758305555555e-05,-3.319758305555555e-05,-3.319758305555555e-05,-3.319758305555555e-05,0.0,-3.319758305555555e-05,0.0,-0.03994269253336825,-0.007213539040385512,3.272915422618389,0.011003916849003871,0.0991748046875,4.752782537809086e-08,0.2701286529004574,1.4431421732297167e-05,5.069344479124993e-05
30,-2.710160097222223e-05,-2.710160097222223e-05,-2.710160097222223e-05,-2.710160097222223e-05,0.0,-2.710160097222223e-05,0.0,-0.039502165983431044,-0.006767162198229926,3.273500445634127,0.0032144357184006366,0.0894140625,4.463412035471404e-08,0.31031271707266567,-9.190022865368519e-06,4.348333823145367e-05
31,-0.00030022556097222217,-0.00030022556097222217,-0.00030022556097222217,-0.00030022556097222217,0.0,-0.00030022556097222217,0.0,-0.037894029752351344,-0.005106825941766147,3.278720455765724,0.005545811980846338,0.09200927734375,2.3803456652196077e-05,0.0057275560870766636,-6.828727055108175e-05,0.0012459922581911087
32,-0.0002804173000000001,-0.0002804173000000001,-0.0002804173000000001,-0.0002804173000000001,0.0,-0.0002804173000000001,0.0,-0.038921931706136094,-0.006131033110286808,3.2790899363160135,0.0026789710142475086,0.12084716796875,1.8230780381269794e-05,0.0040869410708546635,-6.477940041804686e-05,0.0010935504687950015
33,-0.00025977592499999995,-0.00025977592499999995,-0.00025977592499999995,-0.00025977592499999995,0.0,-0.00025977592499999995,0.0,-0.04388417469570413,-0.011067019105103099,3.281715626716614,0.0015727601015532854,0.13252197265625,8.865219145022252e-06,0.0015280019119381905,-0.00010222302807960659,0.0007774627301841974
34,-0.00012080583138888889,-0.00012080583138888889,-0.00012080583138888889,-0.00012080583138888889,0.0,-0.00012080583138888889,0.0,-0.043436912897741424,-0.010699645654021879,3.273726803958416,0.01836275731344358,0.1078955078125,1.0958494136303898e-06,0.012428134977817536,7.58029636926949e-05,0.0002934608783107251
35,-0.0032024159106944445,-0.0032024159106944445,-0.0032024159106944445,-0.0032024159106944445,0.0,-0.0032024159106944445,0.0,-0.040054374375613405,-0.0072771842402289625,3.277719085365534,0.0006684294526348822,0.090458984375,0.003985563281673932,0.024745379686355592,-0.000805334304459393,0.01626279018819332
36,-0.0001139677198611111,-0.0001139677198611111,-0.0001139677198611111,-0.0001139677198611111,0.0,-0.0001139677198611111,0.0,-0.05092821178608574,-0.018211334170337067,3.2716878347098826,0.028100334747723537,0.130517578125,1.79202106293741e-06,0.016560886949300767,0.0008648702641949058,0.0015095229027792811
37,-8.335578833333335e-05,-8.335578833333335e-05,-8.335578833333335e-05,-8.335578833333335e-05,0.0,-8.335578833333335e-05,0.0,-0.04179186251596548,-0.00904084435213008,3.2751018865406514,0.010525417256285436,0.12033447265625,5.905337665845778e-07,0.023710556551814078,4.762124717672123e-06,0.00019695576338563114
38,-0.0005011970454166666,-0.0005011970454166666,-0.0005011970454166666,-0.0005011970454166666,0.0,-0.0005011970454166666,0.0,-0.04124093008460477,-0.008479411124426406,3.2761519710719584,-0.002049765997508075,0.0844580078125,6.950729046071303e-05,0.0024692028760910033,-0.00012936543498653919,0.002142001176252961
